num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
324,197,63,0,0,0,68,1,1
84,44,8,0,0,0,8,0,1
27,25,2,0,0,0,0,0,1
911,346,268,0,0,0,27,0,1
156,105,49,0,0,0,17,0,0
300,164,86,0,0,1,38,2,0
131,88,45,0,0,0,10,0,0
1036,463,357,0,0,0,93,1,1
287,149,99,1,1,6,23,0,0
85,66,26,0,0,0,9,1,0
78,59,24,0,0,0,2,0,1
511,231,30,0,0,0,151,0,0
7466,1762,2034,2,2,6,321,5,0
59,47,22,0,0,0,0,0,0
54,42,19,0,0,0,2,0,0
591,240,217,2,1,11,57,1,0
38,34,16,0,0,0,3,0,0
46,41,18,0,0,0,1,0,0
270,41,13,0,0,0,61,0,0
303,146,107,0,0,0,15,0,0
168,134,31,4,3,1,12,0,1
32,29,9,1,1,0,4,0,0
1086,340,211,34,4,5,141,1,0
136,108,37,0,0,0,4,0,1
3,3,0,0,0,0,0,0,0
873,425,273,3,3,1,54,0,1
266,147,68,0,0,0,33,0,0
26,21,6,0,0,0,3,0,0
49,38,17,0,0,0,3,0,0
310,171,80,0,0,0,23,1,0
154,111,40,0,0,0,5,0,1
359,172,128,0,0,0,16,0,0
227,227,1,0,0,0,208,0,1
370,244,83,0,0,0,46,0,1
225,61,82,0,0,0,20,0,1
491,213,173,0,0,0,3,0,0
194,131,56,2,1,0,20,0,0
3,3,1,0,0,0,0,1,0
110,69,36,0,0,0,4,0,0
208,133,65,0,0,0,6,1,1
198,115,76,0,0,0,9,0,0
235,146,74,0,0,0,2,2,1
37,32,13,0,0,0,3,0,0
24,22,0,0,0,0,4,0,0
36,28,8,0,0,0,2,0,1
270,145,114,0,0,0,16,2,0
122,118,9,0,0,0,15,0,1
51,39,15,0,0,2,4,0,0
263,113,45,0,0,0,4,0,1
343,140,112,0,0,0,20,0,0
12,12,5,0,0,0,1,0,0
867,328,165,49,2,0,80,1,0
48,37,5,0,0,2,8,0,0
146,98,49,0,0,0,6,0,1
650,270,214,11,2,1,52,1,0
34,30,12,0,0,0,2,0,0
71,57,17,0,0,0,24,0,1
32,28,9,1,1,0,2,0,1
59,59,1,0,0,0,5,0,1
29,26,9,0,0,0,1,0,0
50,37,16,0,0,0,9,0,0
24,23,4,0,0,0,1,0,0
115,82,38,0,0,0,8,0,1
72,55,29,0,0,0,2,0,1
128,72,32,0,0,0,6,0,0
74,63,25,0,0,0,1,0,0
24,19,11,0,0,0,0,0,0
15,13,6,0,0,0,3,0,0
186,89,23,0,0,7,54,0,0
58,47,23,0,0,0,5,0,1
42,33,10,0,0,0,5,0,1
163,96,74,0,0,0,0,1,1
1723,673,587,0,0,0,44,2,1
19,13,3,0,0,0,7,0,0
30,28,11,0,0,0,0,0,0
108,73,34,3,1,1,7,0,1
76,61,21,0,0,0,3,0,0
19,19,5,0,0,0,1,1,0
5,5,1,0,0,0,0,0,1
114,69,44,0,0,0,4,1,1
111,90,27,0,0,0,12,0,1
243,125,79,0,0,0,34,0,0
644,297,241,4,4,1,23,1,1
68,57,16,0,0,0,11,0,1
82,62,31,0,0,0,3,0,1
144,105,39,0,0,0,13,0,1
13,13,3,0,0,0,1,0,1
222,140,32,0,0,3,64,0,0
645,275,188,0,0,0,72,1,0
292,146,118,2,1,0,16,1,1
127,98,28,0,0,0,7,0,1
34,31,13,0,0,0,3,0,0
136,86,51,0,0,0,13,1,0
344,103,111,0,0,0,29,0,0
186,102,62,0,0,0,4,0,0
26,20,0,1,1,0,6,0,0
197,128,65,1,1,1,4,0,0
148,134,24,0,0,0,9,1,1
82,68,25,0,0,0,14,0,1
30,27,8,0,0,0,3,0,1
85,58,29,0,0,0,3,0,0
191,110,65,0,0,0,15,0,1
307,173,103,0,0,0,1,1,1
278,149,94,0,0,9,27,1,0
85,57,25,0,0,0,9,0,0
169,154,31,0,0,0,11,0,1
24,16,7,0,0,0,5,0,0
80,65,33,0,0,0,9,0,1
60,48,20,0,0,0,4,0,0
446,259,91,0,0,6,54,0,0
46,44,12,0,0,0,11,0,1
522,222,227,0,0,0,15,1,1
61,51,18,0,0,0,7,2,1
178,116,68,0,0,0,1,0,1
470,228,178,0,0,6,21,0,0
143,96,35,0,0,0,2,1,1
318,179,6,0,0,0,225,0,1
354,173,54,0,0,0,117,0,1
48,41,9,0,0,0,0,0,0
47,36,11,0,0,0,6,0,0
1662,529,545,2,1,26,177,0,0
45,35,19,0,0,0,0,0,1
129,91,38,2,1,0,2,0,1
44,38,2,0,0,0,5,0,0
80,59,26,0,0,0,2,0,0
72,46,10,0,0,0,6,0,0
83,68,26,0,0,0,4,1,0
24,22,0,0,0,0,4,0,0
202,132,68,0,0,0,7,0,1
298,272,4,2,1,0,231,0,1
1025,464,351,0,0,0,107,2,1
102,75,39,2,2,0,4,0,1
28,20,5,0,0,0,9,0,0
23,19,3,0,0,1,0,0,0
62,50,22,0,0,0,4,0,0
116,75,57,0,0,0,3,1,0
382,185,109,1,1,16,32,0,0
457,223,140,1,1,9,37,0,0
91,73,32,0,0,0,5,1,1
705,373,190,1,1,8,61,0,0
740,326,291,0,0,0,17,3,1
338,185,122,0,0,1,19,0,0
110,80,38,0,0,0,0,0,0
56,43,25,0,0,0,4,0,0
28,25,9,0,0,0,2,0,0
874,397,278,0,0,0,35,2,1
86,57,16,0,0,1,23,0,0
19,18,7,0,0,0,1,0,0
632,340,165,0,0,1,44,1,0
1577,660,391,44,3,3,162,1,0
186,111,33,1,1,0,34,1,1
112,80,34,3,3,2,13,0,1
99,68,36,0,0,0,1,0,0
53,46,13,2,2,0,9,0,0
103,83,24,0,0,0,11,2,1
80,65,33,0,0,0,9,0,1
145,95,46,1,1,0,5,1,0
87,59,15,1,1,3,16,0,0
584,254,201,0,0,0,32,0,1
1243,567,380,0,0,0,68,3,1
293,148,106,0,0,9,18,1,0
172,109,42,4,4,1,17,0,1
363,212,112,0,0,0,9,0,1
243,119,95,0,0,0,6,0,0
304,155,92,2,2,0,9,2,0
126,79,26,0,0,0,12,0,0
354,195,103,3,1,5,34,0,0
90,63,19,0,0,0,13,0,0
225,145,72,1,1,0,11,0,0
55,41,11,0,0,2,7,0,0
114,93,37,0,0,0,7,0,0
436,249,152,5,5,2,22,2,1
199,117,57,0,0,0,9,0,1
177,126,52,0,0,0,8,0,1
343,190,125,4,3,0,7,1,1
234,98,41,12,3,0,59,0,0
10,10,1,1,1,0,0,0,1
67,50,19,1,1,0,4,0,0
13,13,5,0,0,0,1,0,1
57,53,15,0,0,0,2,0,1
109,93,16,0,0,0,33,0,1
86,49,19,0,0,3,22,0,0
30,30,9,0,0,1,2,0,0
79,54,21,0,0,0,12,0,0
445,215,175,0,0,0,18,2,1
358,177,126,0,0,0,12,0,1
99,63,38,0,0,0,5,0,1
20,17,7,0,0,0,1,0,0
531,285,183,2,2,0,21,2,1
38,32,12,0,0,0,1,0,1
363,212,112,0,0,0,9,0,1
24,22,0,0,0,0,1,0,0
516,267,206,0,0,0,7,0,1
81,63,28,0,0,0,6,1,1
40,34,13,0,0,0,3,0,0
314,174,128,1,1,3,16,0,1
28,16,12,0,0,0,0,0,0
48,41,17,0,0,0,5,0,0
476,236,163,0,0,4,32,0,0
123,89,43,0,0,0,7,0,1
24,19,12,0,0,0,0,0,0
158,106,63,0,0,0,7,0,0
80,65,33,0,0,0,7,0,1
40,39,8,0,0,0,1,0,1
464,217,164,0,0,9,17,1,0
243,118,89,0,0,0,21,0,0
1867,651,637,0,0,0,57,2,1
50,47,10,0,0,0,3,0,1
513,189,153,0,0,0,27,0,0
279,142,101,0,0,0,17,0,0
280,156,82,4,4,0,2,0,1
15,15,5,0,0,0,0,1,0
46,40,10,0,0,0,5,1,0
33,24,4,0,0,3,9,0,0
327,193,80,0,0,1,25,0,0
64,53,15,0,0,0,10,0,1
48,40,10,0,0,0,6,0,0
27,26,3,0,0,1,3,0,0
22,10,0,0,0,0,0,0,0
367,173,172,0,0,0,13,0,1
48,43,13,0,0,1,2,0,0
38,36,4,0,0,0,2,0,1
9,9,1,0,0,0,4,0,1
932,488,267,12,4,24,65,0,0
160,88,44,0,0,2,12,2,0
77,51,23,0,0,0,10,0,0
151,100,42,0,0,0,5,0,1
24,23,5,0,0,0,1,1,1
166,81,37,4,1,0,7,0,0
597,106,88,0,0,0,222,0,1
13,13,3,0,0,0,0,0,0
1393,598,489,0,0,0,125,2,1
150,100,45,0,0,0,15,1,0
1205,498,384,0,0,0,117,1,1
497,243,141,7,1,2,33,2,0
143,86,61,0,0,0,9,0,0
115,89,33,0,0,0,6,0,0
91,71,30,0,0,0,2,1,1
959,428,325,7,2,0,13,1,0
108,85,28,0,0,0,14,0,0
198,191,16,0,0,0,147,0,1
192,108,72,0,0,0,21,0,0
551,247,234,0,0,0,16,1,1
37,29,4,0,0,0,4,0,0
86,62,24,3,2,0,8,0,1
52,46,16,0,0,0,2,0,1
81,50,11,1,1,3,7,0,0
539,290,187,0,0,0,22,2,1
60,54,15,0,0,0,2,0,0
181,129,64,0,0,0,4,0,1
1134,407,450,0,0,0,9,0,1
180,84,36,0,0,1,25,0,0
55,38,8,0,0,0,13,0,0
41,41,13,0,0,0,0,0,0
176,82,59,0,0,0,1,1,0
342,338,4,0,0,0,25,0,1
89,61,31,0,0,0,15,0,0
11,10,0,0,0,0,2,0,0
106,69,43,0,0,0,3,0,0
28,28,5,0,0,0,11,0,1
363,196,106,0,0,1,35,0,0
213,133,63,0,0,0,18,1,1
109,67,26,0,0,0,10,0,0
531,263,156,0,0,0,20,2,1
248,131,37,0,0,0,49,0,0
263,137,99,0,0,0,31,0,0
115,89,26,0,0,3,8,0,0
54,49,13,0,0,0,15,0,1
106,78,45,0,0,0,0,0,1
16,12,0,4,4,0,6,0,1
25,25,9,0,0,0,0,0,0
61,48,16,0,0,0,7,0,0
79,68,14,0,0,0,18,0,1
339,175,110,0,0,3,40,0,0
201,78,34,0,0,0,22,0,0
951,421,371,0,0,0,12,3,1
163,121,54,0,0,0,6,0,1
14,14,3,0,0,0,2,0,1
225,140,69,0,0,0,4,0,1
96,78,25,0,0,0,12,0,1
72,61,12,0,0,0,20,0,1
218,152,67,0,0,3,10,0,0
12,11,2,1,1,0,1,0,0
913,437,281,6,5,2,64,2,0
173,88,39,6,3,3,30,1,1
1084,496,396,1,1,6,29,0,0
38,35,6,0,0,0,1,0,1
776,304,230,3,3,2,39,1,1
185,113,61,0,0,0,15,0,0
304,171,117,0,0,0,24,0,0
21,21,3,0,0,0,1,0,0
1504,211,71,0,0,0,634,0,1
28,24,11,0,0,0,1,0,0
387,149,80,0,0,0,20,1,0
75,53,23,0,0,0,3,0,1
198,129,68,0,0,0,7,0,1
30,27,7,1,1,0,4,0,0
84,67,28,0,0,0,11,0,1
9,9,3,0,0,0,0,0,0
41,32,2,0,0,0,6,0,0
205,133,68,0,0,0,7,0,1
235,135,38,0,0,0,37,0,0
57,41,18,0,0,0,6,0,0
114,83,43,1,1,0,3,0,0
523,285,174,0,0,0,28,1,0
25,23,11,0,0,0,4,0,0
48,41,12,0,0,0,2,0,0
107,81,34,0,0,0,2,0,1
14,14,5,0,0,0,2,0,0
83,67,26,0,0,0,12,0,1
99,73,29,0,0,1,3,0,0
8,8,0,1,1,0,2,0,1
88,68,32,0,0,0,15,0,1
76,57,17,0,0,0,7,0,0
67,48,19,0,0,0,6,0,0
520,273,55,0,0,0,198,0,1
1011,504,317,0,0,0,123,0,1
159,112,52,0,0,0,1,0,0
364,220,147,0,0,0,11,2,1
3087,789,1261,5,5,0,33,2,1
74,48,28,0,0,0,0,0,0
327,183,69,0,0,0,108,0,1
1271,573,192,11,7,2,210,1,0
575,278,228,0,0,0,21,0,1
221,139,60,0,0,0,14,0,1
52,39,18,0,0,0,2,0,0
90,63,16,0,0,5,16,0,0
255,138,66,2,1,4,16,1,0
1460,638,477,0,0,1,126,3,0
106,75,40,0,0,0,2,0,1
406,200,144,10,3,10,39,0,0
308,158,115,0,0,2,25,0,0
19,18,3,0,0,0,1,0,1
143,110,38,0,0,1,8,0,1
466,189,112,0,0,10,51,0,0
119,94,36,0,0,0,3,0,1
80,75,9,0,0,0,27,0,0
21,18,2,0,0,0,0,0,0
204,131,64,0,0,0,6,1,1
1136,283,56,0,0,0,370,0,1
404,211,152,0,0,4,17,0,0
24,23,5,0,0,0,1,1,1
30,24,11,0,0,0,0,0,0
41,40,5,0,0,0,2,0,1
766,342,235,0,0,0,15,1,1
177,119,62,2,1,0,2,0,1
167,113,64,0,0,0,19,1,1
28,22,0,0,0,0,5,0,0
152,101,55,0,0,0,3,0,0
80,54,28,0,0,0,8,0,0
101,75,32,0,0,0,3,0,1
118,85,34,0,0,0,2,0,1
410,214,153,0,0,0,14,1,1
3,3,0,0,0,0,0,0,1
38,32,9,0,0,0,7,0,0
13,12,5,0,0,0,1,0,0
204,141,79,0,0,0,6,0,1
199,140,78,0,0,0,1,0,1
75,66,8,0,0,0,9,0,1
25,22,4,0,0,0,5,0,1
2461,529,332,76,1,1,170,1,0
337,137,43,16,1,0,52,0,0
32,30,12,0,0,0,0,0,0
293,288,15,0,0,0,246,0,1
35,33,11,0,0,0,2,0,1
397,215,150,0,0,0,11,1,0
51,40,11,0,0,2,3,0,0
117,83,52,1,1,1,5,0,0
25,25,2,0,0,0,5,0,1
124,80,36,0,0,2,6,0,0
62,50,17,0,0,0,13,0,0
324,197,63,0,0,0,68,1,1
26,22,1,0,0,0,5,0,0
19,17,8,0,0,0,0,0,1
11,10,0,0,0,0,2,0,0
45,40,11,0,0,0,3,1,1
14,14,6,0,0,0,0,0,0
179,118,64,0,0,1,9,0,0
19,18,8,0,0,0,0,0,0
17,17,2,0,0,0,0,0,1
1803,631,493,0,0,2,106,0,0
73,60,27,0,0,0,9,1,1
334,176,103,4,3,4,22,0,0
102,67,6,0,0,0,29,0,1
1394,596,486,0,0,0,136,2,1
137,88,45,0,0,0,2,0,1
11,11,6,0,0,0,0,0,0
446,174,147,2,1,7,34,0,0
11,10,2,0,0,0,0,0,0
194,149,45,0,0,0,18,0,0
131,86,37,0,0,0,6,0,1
62,44,14,0,0,0,4,0,1
144,132,24,0,0,0,10,0,1
110,92,24,0,0,0,26,0,1
11,11,3,0,0,0,2,0,0
248,147,68,0,0,0,14,0,0
425,215,183,0,0,2,13,3,1
67,60,23,0,0,0,3,0,0
272,144,38,0,0,0,84,0,0
136,90,47,0,0,0,12,0,0
1871,781,578,2,1,1,122,2,0
21,20,6,0,0,0,0,0,1
130,112,23,0,0,0,10,0,1
117,88,29,0,0,0,9,0,1
234,138,96,0,0,0,3,0,0
77,39,15,0,0,0,16,0,0
269,153,86,0,0,5,17,0,0
77,65,24,0,0,0,5,0,1
28,20,14,0,0,0,4,0,0
97,75,31,0,0,2,8,0,0
28,24,6,0,0,0,1,0,1
123,92,35,0,0,1,3,0,0
187,114,70,0,0,0,4,0,0
44,42,7,0,0,0,8,0,1
184,101,69,0,0,0,4,0,0
19,15,4,0,0,0,1,0,1
21,17,5,0,0,0,2,0,1
164,82,52,0,0,5,20,0,0
49,39,7,1,1,1,6,0,0
27,24,9,0,0,0,3,0,1
132,91,26,4,3,1,10,0,1
714,319,247,0,0,0,46,0,1
139,99,39,0,0,0,13,0,1
85,65,26,0,0,0,12,0,1
141,94,46,0,0,4,17,0,0
138,93,62,0,0,0,2,0,0
2041,404,687,0,0,0,52,0,0
152,102,54,0,0,1,3,0,1
40,36,19,0,0,0,0,0,0
76,57,24,1,1,1,12,1,0
2775,826,998,2,2,1,21,0,1
123,83,38,0,0,0,7,0,1
153,111,53,0,0,2,3,1,0
254,137,85,0,0,0,4,2,0
229,123,98,0,0,0,7,0,0
106,97,18,0,0,0,9,0,1
180,126,60,0,0,0,7,0,1
86,74,18,0,0,0,9,1,1
56,46,21,0,0,0,1,0,0
417,205,140,0,0,0,1,1,1
51,41,17,0,0,0,4,0,0
56,39,12,0,0,0,11,0,0
1525,588,466,10,6,1,46,1,0
54,41,12,0,0,0,10,0,0
32,30,8,0,0,0,2,0,1
1981,784,600,10,3,10,77,2,0
11,11,4,0,0,0,0,0,1
677,335,239,0,0,0,29,2,1
40,32,15,0,0,1,5,0,0
38,30,3,2,2,1,11,0,0
75,56,31,0,0,0,2,0,0
587,288,185,10,5,29,71,0,0
36,32,7,0,0,0,4,0,1
112,84,35,0,0,0,2,0,1
640,221,152,0,0,0,92,0,0
146,100,45,0,0,0,21,1,0
32,26,14,0,0,0,0,0,0
66,43,28,0,0,0,4,0,0
224,127,56,6,3,2,24,1,1
303,190,93,0,0,0,25,0,0
255,134,94,1,1,1,9,2,1
217,126,43,0,0,2,30,0,0
169,95,50,0,0,8,15,1,0
776,304,230,3,3,2,39,1,1
125,84,31,0,0,2,7,0,0
72,51,14,3,3,3,18,0,1
1091,430,391,0,0,0,48,0,1
156,89,47,0,0,0,7,0,0
111,83,37,0,0,0,4,1,1
80,65,33,0,0,0,8,0,1
325,177,108,0,0,0,24,1,0
85,69,22,0,0,0,7,0,0
127,102,15,0,0,0,33,0,1
191,105,69,0,0,0,6,2,0
15,14,7,0,0,0,0,0,0
279,131,90,0,0,0,19,0,0
85,67,24,0,0,0,9,0,1
71,59,25,0,0,0,4,1,1
211,124,72,0,0,1,3,0,0
20,19,8,0,0,0,1,0,0
12,12,4,0,0,0,0,0,0
19,16,0,0,0,0,1,0,0
380,175,124,0,0,0,37,0,0
41,36,13,0,0,0,1,0,0
33,30,11,0,0,0,12,0,1
91,82,13,0,0,0,5,0,1
794,351,264,1,1,1,18,0,0
68,57,23,0,0,0,3,0,0
144,108,48,0,0,0,11,1,1
43,35,17,0,0,0,2,0,0
85,70,23,0,0,0,5,0,1
253,223,5,0,0,0,159,0,1
54,42,13,0,0,0,5,0,0
24,22,0,0,0,0,13,0,1
18,17,5,0,0,0,1,0,0
49,40,17,0,0,0,2,0,0
190,179,19,0,0,0,10,0,1
726,324,288,5,5,0,20,3,1
169,122,38,0,0,0,16,0,1
101,73,29,3,3,2,11,0,0
139,85,58,0,0,0,15,0,1
23,22,9,0,0,0,1,0,0
25,22,8,0,0,0,1,0,0
202,101,8,0,0,0,36,0,1
85,67,24,0,0,0,11,0,1
58,50,14,0,0,0,2,0,0
89,60,31,0,0,3,7,0,0
42,42,0,0,0,0,7,0,1
88,64,14,1,1,3,8,0,0
8,8,3,0,0,0,2,0,0
151,107,45,0,0,0,19,1,1
11,10,0,0,0,0,2,0,0
28,27,9,0,0,0,2,0,1
133,90,37,0,0,0,12,0,0
133,85,37,0,0,0,4,0,1
151,104,47,2,2,1,2,0,1
316,165,97,6,5,0,17,0,1
212,133,75,4,3,1,12,1,1
43,35,17,0,0,0,0,0,0
159,110,54,0,0,0,10,0,0
617,300,213,10,10,1,29,0,1
178,131,49,0,0,0,2,1,1
74,58,26,1,1,1,9,0,1
79,52,30,0,0,0,11,0,0
25,21,7,0,0,0,2,0,0
69,61,17,0,0,0,12,0,1
174,105,66,0,0,0,15,1,0
139,114,27,0,0,0,27,0,1
299,154,75,0,0,0,79,1,0
422,215,149,0,0,7,22,0,0
347,177,115,7,3,1,26,0,0
74,56,30,0,0,0,15,0,1
95,73,34,0,0,0,8,0,0
75,65,11,0,0,0,10,0,1
313,150,119,5,2,0,13,2,1
46,41,12,0,0,0,7,0,1
21,20,10,0,0,0,1,0,0
5,4,0,0,0,0,2,0,0
1836,852,589,0,0,0,121,4,0
902,390,322,0,0,0,18,1,0
73,52,21,0,0,0,4,0,0
180,93,43,0,0,1,34,0,0
117,103,31,0,0,0,5,0,1
34,32,9,0,0,0,0,0,1
214,132,78,0,0,2,6,0,0
82,68,23,0,0,0,12,1,1
131,114,8,0,0,0,19,0,1
95,77,25,0,0,0,1,0,1
395,205,129,0,0,0,37,1,0
112,75,43,0,0,0,5,3,1
305,141,88,0,0,0,19,0,0
51,47,14,0,0,0,4,0,1
89,74,36,0,0,0,10,0,1
300,174,95,1,1,3,23,0,0
462,196,60,0,0,88,131,0,0
41,38,11,0,0,0,3,0,1
8,8,3,0,0,0,1,0,0
206,111,49,0,0,5,37,1,0
66,55,22,0,0,0,2,0,1
94,76,33,0,0,0,2,0,1
272,151,77,0,0,0,48,0,0
2346,657,955,0,0,0,26,1,1
93,78,28,0,0,0,3,0,1
223,123,92,0,0,0,8,1,0
30,28,10,0,0,1,3,1,1
74,69,5,0,0,0,2,0,1
148,134,24,0,0,0,9,1,1
201,124,68,0,0,5,9,0,0
87,62,15,0,0,0,14,0,1
37,36,9,0,0,0,3,0,1
299,201,71,1,1,1,11,2,1
74,64,8,0,0,0,8,0,1
264,130,83,0,0,0,11,0,0
178,128,46,3,2,1,15,0,1
27,24,9,0,0,0,2,0,1
48,46,13,0,0,0,10,0,1
172,101,15,0,0,0,47,0,0
192,123,78,0,0,0,5,0,1
56,48,4,0,0,0,4,0,0
114,75,51,4,3,0,5,0,1
48,48,1,0,0,0,0,0,1
47,39,20,0,0,0,0,0,1
163,86,6,0,0,0,63,0,1
24,24,4,0,0,0,5,0,1
59,45,16,1,1,2,9,0,0
31,26,7,1,1,0,6,0,0
7,7,2,0,0,0,0,0,0
69,53,22,1,1,0,6,0,0
1203,480,453,0,0,0,9,3,1
29,27,11,0,0,0,0,0,0
8,8,1,0,0,0,1,0,0
287,210,20,0,0,0,135,0,1
258,132,71,0,0,0,24,0,0
136,85,41,0,0,0,3,0,0
169,95,41,4,1,3,18,0,0
79,52,22,3,3,2,14,0,1
290,123,63,15,1,0,41,0,0
324,182,114,0,0,0,4,1,1
75,63,26,0,0,0,4,1,1
57,57,6,0,0,0,7,0,1
58,47,19,0,0,0,7,0,0
188,138,72,0,0,0,17,0,1
54,45,8,0,0,0,28,0,1
152,109,52,0,0,0,9,0,1
231,128,82,0,0,0,14,0,0
135,89,43,2,1,0,12,0,0
73,63,22,0,0,0,3,1,1
87,43,17,0,0,4,26,0,0
174,118,50,2,1,1,10,0,1
339,180,102,8,2,0,9,1,0
202,118,76,0,0,0,7,1,0
14,14,4,0,0,0,1,0,0
461,237,193,1,1,0,26,2,1
174,114,53,0,0,0,3,1,1
34,23,4,3,3,1,11,0,1
588,307,14,0,0,0,329,0,1
7,7,3,0,0,0,0,0,1
79,63,18,0,0,0,7,1,1
1214,552,373,0,0,0,157,0,1
67,48,17,0,0,0,12,0,0
35,29,3,0,0,2,11,0,0
28,25,11,0,0,0,3,0,0
79,66,19,0,0,0,4,0,0
48,34,8,0,0,0,14,0,0
210,123,72,0,0,1,6,0,0
652,286,166,0,0,0,65,0,0
188,94,47,0,0,2,11,0,0
60,60,0,0,0,0,10,0,1
319,206,78,1,1,2,38,0,0
16,15,6,0,0,0,1,0,0
118,81,21,0,0,0,34,0,1
31,23,14,0,0,0,1,0,0
119,84,37,0,0,0,11,0,0
20,19,8,0,0,0,0,0,0
47,27,6,0,0,0,14,0,1
109,82,26,0,0,3,17,0,0
166,119,35,0,0,0,7,1,1
24,21,8,0,0,0,1,0,0
504,233,216,0,0,0,9,3,1
475,254,156,0,0,0,14,0,1
11,10,2,1,1,0,0,0,0
294,177,121,0,0,0,16,0,0
124,96,18,0,0,0,29,0,1
1080,303,351,1,1,0,59,2,0
458,214,101,0,0,0,31,0,1
51,41,13,0,0,0,8,0,1
67,51,18,0,0,0,5,0,1
48,43,8,0,0,0,8,0,0
65,55,26,0,0,0,1,0,1
272,164,94,0,0,3,7,0,0
92,72,22,0,0,0,12,0,1
32,25,6,0,0,0,1,0,1
45,34,19,0,0,0,0,0,1
103,72,34,1,1,1,4,0,1
162,117,12,0,0,0,39,1,1
91,66,32,0,0,0,8,0,0
31,24,17,0,0,0,0,0,0
123,86,43,0,0,1,0,0,0
242,157,72,0,0,0,6,0,1
56,47,28,0,0,0,0,0,0
229,102,67,0,0,5,28,0,0
130,90,19,0,0,0,42,0,0
72,58,22,0,0,0,4,1,1
153,124,33,0,0,0,43,0,1
32,25,6,0,0,0,1,0,1
38,23,7,0,0,0,13,0,1
38,37,5,0,0,0,3,0,1
294,177,89,0,0,0,5,0,1
515,248,141,0,0,0,20,1,1
281,150,96,0,0,0,24,1,0
1186,403,303,4,4,0,60,1,1
1621,561,571,0,0,0,35,1,1
257,180,93,0,0,0,4,0,1
1392,602,484,0,0,0,136,2,1
40,35,14,0,0,0,1,0,0
64,54,18,2,2,0,5,1,1
194,86,37,0,0,0,3,1,0
592,286,240,0,0,0,20,2,1
27,25,15,0,0,0,1,0,0
1775,616,695,0,0,0,49,0,0
190,110,32,1,1,0,14,2,0
104,81,34,0,0,0,4,0,1
41,31,3,1,1,1,13,0,0
108,75,47,0,0,0,2,1,0
111,80,37,2,1,1,9,0,0
303,119,74,0,0,0,48,0,0
9,8,3,0,0,0,1,0,0
63,58,12,0,0,0,11,0,1
52,44,9,2,1,0,3,0,1
210,126,71,0,0,0,9,0,1
152,103,55,0,0,0,12,0,1
80,65,27,0,0,0,2,1,0
93,80,17,0,0,0,19,2,1
15,14,5,0,0,0,1,0,0
124,122,1,0,0,0,110,0,1
63,57,10,0,0,0,11,0,1
64,48,19,0,0,0,11,0,0
1436,629,470,0,0,0,149,2,1
240,125,71,0,0,1,15,0,0
41,41,8,0,0,0,1,2,1
927,338,24,0,0,0,380,0,0
34,30,7,0,0,1,3,0,0
292,170,112,0,0,0,3,0,1
2406,657,738,5,1,1,108,1,0
367,138,128,2,1,0,10,3,0
100,80,25,0,0,0,2,0,1
335,210,83,2,1,1,39,1,0
216,124,67,0,0,0,14,1,0
195,120,50,0,0,0,13,1,0
126,43,42,0,0,0,30,0,0
82,73,19,0,0,0,2,0,1
482,258,132,13,10,0,17,0,0
128,86,17,0,0,0,31,1,0
58,48,23,0,0,0,8,0,1
185,128,63,0,0,0,14,0,1
12,12,6,0,0,0,1,0,0
170,111,58,1,1,0,0,1,1
326,185,112,0,0,0,7,0,1
153,123,15,0,0,0,30,0,1
72,60,20,0,0,0,3,0,1
53,50,9,0,0,0,13,0,1
23,23,8,1,1,0,3,0,0
65,52,28,1,1,0,2,0,1
108,86,25,0,0,0,6,0,1
38,35,5,0,0,0,2,0,1
254,124,95,1,1,0,10,0,0
376,152,76,0,0,0,63,0,0
112,85,24,0,0,0,5,0,1
95,76,37,1,1,0,3,0,1
108,73,28,0,0,3,6,0,0
65,51,29,0,0,0,0,0,0
22,21,3,0,0,0,4,1,0
80,65,33,0,0,0,6,0,1
78,65,15,0,0,1,2,0,0
67,59,17,0,0,0,4,0,1
268,157,102,0,0,0,11,2,1
24,23,10,0,0,0,0,0,1
396,192,122,0,0,1,9,1,1
98,79,22,0,0,1,6,0,1
112,87,4,0,0,0,76,0,1
334,196,132,1,1,0,8,1,0
105,78,35,1,1,1,15,0,0
61,46,24,0,0,0,6,1,0
92,68,27,0,0,0,16,1,0
74,62,17,0,0,0,9,1,1
11,11,2,0,0,0,0,0,1
43,32,12,0,0,0,5,0,1
324,196,102,2,2,0,27,0,0
141,97,38,2,1,0,9,1,0
679,202,319,0,0,3,5,0,1
151,122,47,0,0,0,15,1,1
121,80,43,0,0,0,5,0,0
54,49,20,0,0,0,8,0,1
133,85,38,0,0,4,16,1,0
74,40,5,0,0,5,15,0,0
449,205,156,0,0,1,10,1,0
25,23,7,0,0,0,2,0,0
127,77,27,7,2,0,15,1,0
235,227,17,0,0,0,185,1,1
52,37,20,0,0,0,0,0,0
147,99,29,0,0,0,3,0,1
161,98,44,0,0,4,9,1,0
199,142,56,0,0,0,4,0,1
358,159,117,0,0,0,41,1,0
173,105,66,0,0,0,5,0,0
38,27,3,0,0,0,5,0,1
283,139,75,0,0,9,29,0,0
149,90,53,0,0,0,4,0,1
156,105,60,0,0,0,0,0,1
166,108,49,0,0,0,12,0,1
171,107,59,2,2,2,15,0,0
7,7,1,0,0,0,0,0,1
